0.0, 4.27, 0.77, 1.03, 7.36, 4.51, -0.22, 56.0, 11.0, 28.0, 4.27, 5.8
0.0, 4.01, 0.51, 1.29, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 3.39, -4.89
0.0, 4.15, 0.65, 1.15, 7.34, 4.49, -0.2, 86.0, 41.0, -2.0, 4.15, 5.8
0.0, 4.0, 0.5, 1.3, 13.12, 10.27, -5.98, 274.0, 229.0, -190.0, 4.0, 5.8
0.0, 3.79, 0.29, 1.51, 5.26, 2.41, 1.88, 65.0, 20.0, 19.0, 3.79, 5.8
0.0, 3.76, 0.26, 1.54, 9.17, 6.32, -2.03, 49.0, 4.0, 35.0, 3.76, 5.8
0.0, 3.18, -0.32, 2.12, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 2.61, -4.03
0.0, 3.98, 0.48, 1.32, 13.44, 10.59, -6.3, 106.0, 61.0, -22.0, 4.89, -9.89
0.0, 4.1, 0.6, 1.2, 5.0, 2.15, 2.14, 64.0, 19.0, 20.0, 4.1, 5.8
0.0, 3.73, 0.23, 1.57, 8.05, 5.2, -0.91, 125.0, 80.0, -41.0, 3.73, 5.8
0.0, 4.64, 1.14, 0.66, 11.22, 8.37, -4.08, 133.0, 88.0, -49.0, 4.64, 5.8
0.0, 3.09, -0.41, 2.21, 7.13, 4.28, 0.01, 107.0, 62.0, -23.0, 3.09, 5.8
